107	20851	36748	3	41	73171
107	20851	38828	3	41	73171
107	20851	41379	3	41	73171
107	21001	798	21	280	75000
107	21001	3950	6	280	21429
107	21001	9228	76	280	271429
107	21001	32876	3	280	10714
107	21001	33220	3	280	10714
107	21001	37644	3	280	10714
107	21097	38465	3	11	272727
107	21118	22875	3	16	187500
107	22002	22875	3	5	600000
107	22050	41379	3	15	200000
107	22054	21554	10	14	714286
107	22552	12944	4	17	235294
107	22557	36060	5	23	217391
107	22559	21554	10	54	185185
107	22559	21764	3	54	55556
107	22559	22875	3	54	55556
107	22559	38828	3	54	55556
107	22795	14357	5	8	625000
107	22875	4674	5	573	8726
107	22875	5043	43	573	75044
107	22875	14357	92	573	160558
107	22875	16214	7	573	12216
107	22875	19210	5	573	8726
107	22875	19415	8	573	13962
107	22875	21001	89	573	155323
107	22875	23709	63	573	109948
107	22875	26399	6	573	10471
107	22875	29171	5	573	8726
107	22875	36380	9	573	15707
107	22875	37565	9	573	15707
107	23006	107	8	120	66667
107	23006	1751	4	120	33333
107	23006	12405	11	120	91667
107	23006	13582	3	120	25000
107	23006	14357	4	120	33333
107	23006	15415	16	120	133333
107	23006	21001	5	120	41667
107	23006	22875	3	120	25000
107	23006	23709	12	120	100000
107	23006	38828	3	120	25000
107	23006	41379	6	120	50000
107	23008	12405	4	75	53333
107	23008	13582	11	75	146667
107	23008	14357	4	75	53333
107	23008	15415	8	75	106667
107	23008	17454	3	75	40000
107	23008	21001	3	75	40000
107	23008	23709	6	75	80000
107	23008	41379	3	75	40000
107	23018	23709	5	18	277778
107	23019	41241	43	52	826923
107	23020	1751	3	165	18182
107	23020	5043	7	165	42424
107	23020	13582	5	165	30303
107	23020	21001	4	165	24242
107	23020	23709	14	165	84848
107	23020	38828	4	165	24242
107	23020	38891	10	165	60606
107	23020	41240	5	165	30303
107	23020	41379	8	165	48485
107	23028	23557	3	24	125000
107	23029	107	3	163	18405
107	23029	5043	5	163	30675
107	23029	13582	6	163	36810
107	23029	14357	4	163	24540
107	23029	21001	4	163	24540
107	23029	23709	50	163	306748
107	23029	34698	5	163	30675
107	23029	36380	3	163	18405
107	23029	38828	6	163	36810
107	23029	38891	11	163	67485
107	23029	41379	4	163	24540
107	23446	38828	6	20	300000
107	23496	15415	5	12	416667
107	23702	38828	4	17	235294
107	23709	2679	9	14355	627
107	23709	2712	131	14355	9126
107	23709	3378	301	14355	20968
107	23709	3950	9	14355	627
107	23709	14440	50	14355	3483
107	23709	18152	19	14355	1324
107	23709	19106	18	14355	1254
107	23709	19329	11940	14355	831766
107	23709	28069	31	14355	2160
107	23709	28084	11	14355	766
107	23709	32099	1005	14355	70010
107	23709	33134	179	14355	12470
107	24030	17161	3	17	176471
107	24077	19337	3	4	750000
107	24093	13582	4	12	333333
107	24093	41379	3	12	250000
107	24206	38465	3	6	500000
107	25097	107	12	76	157895
107	25097	5043	4	76	52632
107	25097	12405	3	76	39474
107	25097	14357	3	76	39474
107	25097	15415	8	76	105263
107	25097	21001	3	76	39474
107	25097	22875	3	76	39474
107	25097	23709	4	76	52632
107	25097	41379	8	76	105263
107	25456	15415	4	17	235294
107	25909	23029	9	19	473684
107	25915	38828	3	9	333333
107	25926	37535	3	8	375000
107	25959	38891	3	9	333333
107	26049	40083	104	106	981132
107	26166	36688	9	58	155172
107	26166	36748	32	58	551724
107	26166	38891	5	58	86207
107	26238	40083	70	71	985915
107	26268	38828	4	12	333333
107	26290	38733	3	20	150000
107	26317	107	12	41	292683
107	26317	12405	4	41	97561
107	26317	15415	4	41	97561
107	26317	21001	3	41	73171
107	26337	38828	250	275	909091
107	26337	41379	3	275	10909
107	26360	38828	243	243	1000000
107	26361	13582	4	123	32520
107	26361	14357	4	123	32520
107	26361	21001	4	123	32520
107	26361	22875	5	123	40650
107	26361	36748	4	123	32520
107	26361	38828	54	123	439024
107	26361	38891	6	123	48780
107	26405	13582	4	22	181818
107	26405	23709	3	22	136364
107	26472	36600	3	18	166667
107	26875	38907	41	42	976190
107	26876	14357	3	146	20548
107	26876	38828	104	146	712329
107	26876	41379	5	146	34247
107	27087	38891	3	17	176471
107	27227	41379	4	6	666667
107	27230	9429	3	7	428571
107	27601	13328	3	60	50000
107	27601	13582	4	60	66667
107	27601	21001	6	60	100000
107	27601	38828	11	60	183333
107	27601	38976	3	60	50000
107	27616	5043	3	25	120000
107	27616	21200	3	25	120000
107	27791	13582	3	12	250000
107	28030	13749	3	31	96774
107	28030	21461	4	31	129032
107	28069	19713	21	243	86420
107	28070	2679	4	8	500000
107	28084	38891	3	13	230769
107	28234	13582	3	14	214286
107	28871	6771	3	20	150000
107	29171	41876	5	35	142857
107	29357	107	3	7	428571
107	29795	107	5	26	192308
107	29795	15415	3	26	115385
107	29856	13582	8	44	181818
107	29856	15415	29	44	659091
107	29917	38828	3	7	428571
107	30937	14357	3	19	157895
107	31875	36748	13	21	619048
107	32075	23020	5	5	1000000
107	32076	23020	16	28	571429
107	32096	15415	3	25	120000
107	32096	41379	3	25	120000
107	32097	23020	55	65	846154
107	32097	26405	7	65	107692
107	32099	23020	14	17	823529
107	32157	23709	3	116	25862
107	32157	40083	102	116	879310
107	32328	38596	5	8	625000
107	32543	13582	4	54	74074
107	32543	22875	3	54	55556
107	32543	36748	3	54	55556
107	32543	38891	7	54	129630
107	32543	41379	6	54	111111
107	32544	38828	3	15	200000
107	32683	38828	5	21	238095
107	32684	41379	4	27	148148
107	32685	12405	3	16	187500
107	32872	89	10	43	232558
107	33134	5043	62	70	885714
107	33197	38828	3	8	375000
107	33220	26405	7	32	218750
107	33226	107	3	6	500000
107	33252	38828	6	25	240000
107	33746	32067	5	6	833333
107	34055	5043	3	34	88235
107	34055	38828	5	34	147059
107	34055	41379	9	34	264706
107	34133	107	3	18	166667
107	34133	21200	3	18	166667
107	34133	25356	4	18	222222
107	34173	13749	5	6	833333
107	34180	107	32	35	914286
107	34197	107	8	11	727273
107	34519	13582	3	18	166667
107	34698	12405	3	33	90909
107	34698	13582	4	33	121212
107	34698	14357	3	33	90909
107	34965	107	6	21	285714
107	36053	107	3	38	78947
107	36053	12405	3	38	78947
107	36053	15415	6	38	157895
107	36053	23709	5	38	131579
107	36060	12405	6	187	32086
107	36060	13582	21	187	112299
107	36060	14357	6	187	32086
107	36060	18738	3	187	16043
107	36060	21001	4	187	21390
107	36060	21554	47	187	251337
107	36060	22875	4	187	21390
107	36060	23709	4	187	21390
107	36060	36748	6	187	32086
107	36060	38828	8	187	42781
107	36060	38891	13	187	69519
107	36060	41379	9	187	48128
107	36061	5043	4	35	114286
107	36061	38891	7	35	200000
107	36070	13582	3	35	85714
107	36070	22875	4	35	114286
107	36210	5043	4	23	173913
107	36210	38828	7	23	304348
107	36840	38891	3	9	333333
107	37054	13765	3	42	71429
107	37054	33221	3	42	71429
107	37054	38942	3	42	71429
107	37114	18749	3	147	20408
107	37114	38891	136	147	925170
107	37222	15415	6	23	260870
107	37260	15415	6	24	250000
107	37529	5043	3	49	61224
107	37529	13765	11	49	224490
107	37590	107	3	8	375000
107	38164	34173	3	5	600000
107	38465	23709	3	52	57692
107	38465	38828	10	52	192308
107	38465	38976	3	52	57692
107	38492	38891	3	4	750000
107	38565	6771	3	8	375000
107	38596	107	3	8	375000
107	38828	4684	10	36	277778
107	38891	41379	3	8	375000
